PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
7894;"Embajada de Irlanda";"";"";"";"Metro: Rubén Darío (línea 5), Núñez de Balboa (línea 5 y 9), Gregorio Marañón (líneas 7 y 10).  Bus: 19, 51, 9, 14, 150, 27, 45, 5, 61, 147, 16, 40, 7.  Bicimad: Estaciones 142 (paseo de la Castellana, 42), 141 (paseo de la Castellana, 43).  Aparcamiento: Serrano I (62), calle Serrano entre Hermanos Becquer y Marques de Villamejor.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2670f3216571c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"46";"4";"";"";"";"MADRID";"MADRID";"28046";"CASTELLANA";"SALAMANCA";"441656";"4476178";"40.43419977951646";"-3.6878816351465096";"914 364 093";"914 351 677";"madridembassy@dfa.ie";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7890;"Embajada de Israel";"";"";"";"Metro: República Argentina (línea 6), Cruz del Rayo (línea 9).  Bus: 16, 19, 51, C1, C2.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b880f3216571c010VgnVCM1000000b205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"150";"7";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442246";"4477374";"40.44313375878361";"-3.68230095407924";"917 829 500";"917 829 555";"info@madrid.mfa.gov.il";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7895;"Embajada de Italia";"";"";"";"Metro: Núñez de Balboa (líneas 5 y 9).  Bus: 19, 51, 9.  Bicimad: Estación 88 (calle Velázquez, 75).  Aparcamiento: Calle Velázquez con Juan Bravo (58).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b90f3216571c010VgnVCM1000000b205a0aRCRD";"LAGASCA";"CALLE";"V";"98";"";"";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441936";"4475944";"40.43211138948028";"-3.6845592531777847";"914 233 300";"915 757 776";"segreamb.ambmadrid@esteri.it";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7896;"Embajada de Japón";"";"";"";"Metro: Gregorio Marañón (líneas 7 y 10), Republica Argentina (línea 6).  Bus: 16, 19, 51, 9.  Bicimad: Estación 250 (calle Serrano, 113B).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dda0f3216571c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"109";"";"";"";"";"MADRID";"MADRID";"28006";"EL VISO";"CHAMARTIN";"441794";"4476802";"40.43983073591458";"-3.6863118701222697";"915 907 600";"915 901 321";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7897;"Embajada de Jordania";"";"";"";"Metro: Rubén Dario (línea 5), Gregorio Marañón (líneas 7 y 10).  Bus: 147, 40, 7, 16, 5, 61.  Bicimad: Estaciones 141 (paseo de la Castellana, 43), 198 (glorieta Rubén Darío, 2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60c0f3216571c010VgnVCM1000000b205a0aRCRD";"GENERAL MARTINEZ CAMPOS";"PASEO";"V";"41";"5";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441323";"4476300";"40.43527538585405";"-3.691818732220474";"913 191 100 / 913 191 104";"913 082 536";"jordania@telefonica.net";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
47034;"Embajada de Kazajstán";"";"";"";"";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee8b7589f451c010VgnVCM1000000b205a0aRCRD";"MADROÑOS";"AVENIDA";"V";"43";"";"";"";"";"MADRID";"MADRID";"28043";"PIOVERA";"HORTALEZA";"445998";"4478682";"40.45705044578936";"-3.6369050297290753";"917 216 290";"917 219 374";"embajada@kazesp.org";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
4645157;"Embajada de Kenia";"";"";"";"Metro: Concha Espina (línea 9), Santiago Bernabeu (línea 10).  Bus: 51, 7, 120, 43.  Bicimad: Estación 148 (calle Serrano, 210).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=68cc2c9577715110VgnVCM1000000b205a0aRCRD";"SEGRE";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442029";"4478005";"40.45068779829347";"-3.6836476857574754";"917 812 000";"915 760 854";"info@kenyaembassyspain.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7912;"Embajada de Kuwait";"";"";"";"Bus: 82.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2d0f3216571c010VgnVCM1000000b205a0aRCRD";"MIRAFLORES";"AVENIDA";"V";"61";"";"";"";"";"MADRID";"MADRID";"28035";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"437885";"4480346";"40.47147353472993";"-3.7327465094176118";"913 869 666";"913 732 388";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
21158;"Embajada de Letonia";"";"";"";"Autobus: 19, 001, 10, 14, 27, 34, 37, 45, C03.  Bicimad: Estaciones 65 (calle Antonio Maura, 15) y 68 (calle Espalter, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ebc7d448b51c010VgnVCM2000000c205a0aRCRD";"MORETO";"CALLE";"V";"5";"1";"DERECHA";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441437";"4473985";"40.41442775333952";"-3.6902558463144506";"913 691 362";"913 690 020";"embassy.spain@mfa.gov.lv";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7899;"Embajada de Libia";"";"";"";"Metro: Pío XII (línea 9).  Bus: 107, 29, 70.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18f0f3216571c010VgnVCM1000000b205a0aRCRD";"COMANDANTE FRANCO";"AVENIDA";"V";"32";"";"";"";"";"MADRID";"MADRID";"28016";"NUEVA ESPAÑA";"CHAMARTIN";"442961";"4479687";"40.465901050911526";"-3.6728117554238167";"915 635 753 / 915 631 929";"915 643 986";"secretaria@embajadadelibia.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
21161;"Embajada de Lituania";"";"";"";"Metro: Concha Espina (línea 9).  Bus: 51, 7.  Bicimad: Estación 148 (calle Serrano, 210).";"Asuntos Políticos y Económicos:    Teléfono: 917 022 117.   Asuntos Consulares:   Teléfono: 917 022 115. Correo electrónico: consul.es@urm.lt.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0dc7d448b51c010VgnVCM2000000c205a0aRCRD";"PISUERGA";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442047";"4477854";"40.44932531380484";"-3.683424907566784";"917 022 116 / 917 022 118";"913 104 018";"amb.es@urm.lt";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7915;"Embajada de Luxemburgo";"";"";"";"Metro: Serrano (línea 4), Núñez de Balboa (líneas 5 y 9).  Bus: 1, 74, 19, 51, 9.  Bicimad: Estación 103 (calle Ortega y Gasset, 6).  Aparcamiento: Serrano II (39) calle Serrano entre Ortega Gasset y Hermosilla.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa01f3216571c010VgnVCM1000000b205a0aRCRD";"CLAUDIO COELLO";"CALLE";"V";"78";"1";"";"";"";"MADRID";"MADRID";"28001";"CASTELLANA";"SALAMANCA";"441847";"4475711";"40.43000619511413";"-3.685587151651725";"914 359 164";"915 774 826";"madrid.amb@mae.etat.lu";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7898;"Embajada de Líbano";"";"";"";"Metro: Serrano (línea 4).  Bus: 1, 19, 51, 74, 9.  Bicimad: Estaciones 105 (calle Serrano, 54), 87 (calle Ayala, 44) y 103 (calle José Ortega y Gasset, 4).  Aparcamiento: Serrano II (39) calle Serrano entre Ortega y Gasset y Hermosila.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85e0f3216571c010VgnVCM1000000b205a0aRCRD";"CLAUDIO COELLO";"CALLE";"V";"65";"1";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441790";"4475523";"40.428315263386644";"-3.686232880384695";"913 451 368 / 913 451 370";"913 455 631";"madrid.leb1@gmail.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
47049;"Embajada de Macedonia del Norte";"";"";"";"Metro: Manuel Becerra (líneas 2 y 6), Lista (línea 4).  Bus: 1, 74, 12, 210, 43, 56, C1, 146, 21, 53, 48, 110, 38, E5, C2, 143, 156.  Bicimad: Estaciones 145 (calle Ortega y Gasset, 87) y 108 (calle Mártires Concepcionistas, 2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71ab7589f451c010VgnVCM1000000b205a0aRCRD";"DON RAMON DE LA CRUZ";"CALLE";"V";"107";"2";"B";"";"";"MADRID";"MADRID";"28006";"LISTA";"SALAMANCA";"443070";"4475542";"40.42856835724131";"-3.6711545671911487";"915 717 298";"915 713 481";"madrid@mfa.gov.mk";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7916;"Embajada de Malasia";"";"";"";"";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d11f3216571c010VgnVCM1000000b205a0aRCRD";"MADRO&amp;Ntilde;OS";"AVENIDA";"V";"63";"";"";"";"BIS";"MADRID";"MADRID";"28043";"PIOVERA";"HORTALEZA";"446370";"4478594";"40.456282559716115";"-3.6325036162338042";"915 550 684 / 915 550 737";"917 708 614";"mwmadrid@kln.gov.my";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
169920;"Embajada de Mali";"";"";"";"Metro: República Argentina (línea 6), Cruz del Rayo (línea 9), Nuevos Ministerios (líneas, 6, 8 y 10).  Bus: 51, 7, 16, 19.  Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C3, C4, C7, C10 y Regional).  Bicimad: Estación 137 (plaza de la República Argentina, 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=58e6085f5181c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"174";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"441994";"4477621";"40.447224313873804";"-3.6840241406946985";"";"914 351 516";"info@embajadademali.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7965;"Embajada de Malta";"";"";"";"Metro: Rubén Darío (línea 5), Gregorio Marañón (líneas 7 y 10).  Bus: 16, 5, 61, 147, 40, 7, 14, 150, 27, 45.  Bicimad: Estación 141 (Paseo Castellana, 43).  Aparcamiento: Serrano I (62) calle Serrano entre Hermanos Becquer y Marqués de Villamejor.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf21f3216571c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"45";"6";"DERECHA";"";"";"MADRID";"MADRID";"28046";"ALMAGRO";"CHAMBERI";"441505";"4476346";"40.4357025961309";"-3.6896772816624206";"913 913 061";"913 913 066";"maltaembassy.madrid@gov.mt";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7900;"Embajada de Marruecos";"";"";"";"Metro: Concha Espina (línea 9).  Bus: 51, 7.  Bicimad: Estación 148 (calle Serrano, 210).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5241f3216571c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"179";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442196";"4478074";"40.44943613336201";"-3.682966115908703";"915 631 090";"915 617 887";"simafa1@infonegocio.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7901;"Embajada de Mauritania";"";"";"";"Bus: 137, 82.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e451f3216571c010VgnVCM1000000b205a0aRCRD";"PIEDRALAVES";"CALLE";"V";"4";"Baja";"";"";"";"MADRID";"MADRID";"28035";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438245";"4479459";"40.46350997750835";"-3.7284137219262607";"915 757 006 / 915 757 007";"914 359 531";"ambarim@embajadamauritania.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
6327335;"Embajada de Moldavia";"";"";"";"Metro: Cuzco (línea 10), Plaza de Castilla (líneas 1, 9 y 10).  Bus: 147, 27, 5, 11, 40.  Bicimad: Estación 157 (paseo de la Castellana, 164).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f089749e94f95310VgnVCM2000000c205a0aRCRD";"CASTELLANA";"PASEO";"V";"178";"5";"D";"";"";"MADRID";"MADRID";"28046";"NUEVA ESPAÑA";"CHAMARTIN";"441575";"4479134";"40.4608230762265";"-3.689108497357059";"918 287 989";"917 045 029";"madrid@mfa.gov.md";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
10894446;"Embajada de Montenegro";"";"";"";"Metro: Retiro (línea 2).  Autobus: 2, 20, 28, 1, 19, 51, 74, 9.  Bicimad: Estación 102 (calle Alcalá, 95).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72b8c7d6b1a09610VgnVCM1000001d4a900aRCRD";"ALCALA";"CALLE";"V";"89";"Bajo";"izquierda";"";"";"MADRID";"MADRID";"28009";"RECOLETOS";"SALAMANCA";"441873";"4474703";"40.42093283981246";"-3.685179596781701";"910 665 164";"915 026 152";"spain@mfa.gov.me";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
20622;"Embajada de Mozambique";"";"";"";"Metro: Concha Espina (línea 9), Santiago Bernabeu (línea 10) y Nuevos Ministerios (líneas 6, 8 y 10).  Bus: 51, 7.  Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C3, C4, C7, C10 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=980d7d448b51c010VgnVCM2000000c205a0aRCRD";"ALFONSO RODRIGUEZ SANTAMARIA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"441906";"4477816";"40.44897315044939";"-3.685084095674594";"915 773 682";"915 776 705";"embamoc.madrid@hotmail.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7902;"Embajada de México";"";"";"";"Metro: Sevilla (línea 2), Antón Martín (línea 1).  Bus: 53, 002, 52, M1, 15, 20.  Bicimad: Estación 29 (calle Marqués de Cubas, 25).  Aparcamiento: Cortes (46), plaza de las Cortes.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7761f3216571c010VgnVCM1000000b205a0aRCRD";"SAN JERONIMO";"CARRERA";"V";"46";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440838";"4474170";"40.41605298613373";"-3.697338423479512";"913 692 814";"914 202 292";"comunicacionesesp@sre.gob.mx";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7958;"Embajada de Mónaco";"";"";"";"Metro: Retiro (línea 2), Serrano (línea 4).  Bus: 1, 9, 19, 51, 74  Cercanías Renfe: Recoletos (líneas C1, C2, C7, C10 y Regional).  Bicimad: Estaciones 95 (calle Claudio Coello, 109) y 107 (calle Serrano, 8).  Aparcamiento: plaza de Colón (2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a71f3216571c010VgnVCM1000000b205a0aRCRD";"VILLANUEVA";"CALLE";"V";"12";"Entreplanta";"A";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441573";"4474885";"40.42254598598297";"-3.68874131027488";"915 782 048";"914 357 132";"emb.espana@gouv.mc";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7903;"Embajada de Nicaragua";"";"";"";"Metro: Arturo Soria (línea 4) y Esperanza (línea 4).  Bus: 120, 122.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c81f3216571c010VgnVCM1000000b205a0aRCRD";"PUERTO DE SANTA MARIA";"CALLE";"V";"73";"";"B";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"444684";"4478943";"40.45931841429917";"-3.6524238447949635";"914 171 649";"";"embajada.espana@cancilleria.gob.ni";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7904;"Embajada de Nigeria";"";"";"";"Metro: Santiago Bernabéu (línea 10), Concha Espina (línea 9).  Bus: 120, 43, 14.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f91f3216571c010VgnVCM1000000b205a0aRCRD";"SEGRE";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"441930";"4478051";"40.45109181438889";"-3.6848225800571006";"915 630 911 / 915 633 144 / 915 630 971";"914 116 700 / 915 636 320";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7905;"Embajada de Noruega";"";"";"";"Metro: Colón (línea 4), Serrano (línea 4), Retiro (línea 2).  Bus: 21, 53, 1, 19, 51, 74, 9.  Cercanías Renfe: Recoletos (líneas C1, C2, C7, C10 y Regional).  Bicimad: Estaciones 106 a y b (calle Serrano, 34).  Aparcamiento: Colón (2), plaza de Colón.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b1b1f3216571c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"26";"5";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441648";"4475067";"40.42419079459679";"-3.6878739673021554";"914 363 840";"914 363 879";"emb.madrid@mfa.no";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7956;"Embajada de Nueva Zelanda";"";"";"";"Metro: Gregorio Marañón (líneas 7 y 10).  Bus: 12, 16, 61, 14, 150, 27, 45, 147, 40, 7.  Bicimad: Estación 141 (paseo de la Castellana, 43).  Aparcamiento: Serrano I (62), calle Serrano entre Hermanos Becquer y Marqués de Villamejor.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44c1f3216571c010VgnVCM1000000b205a0aRCRD";"PINAR";"CALLE";"V";"7";"3";"";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441605";"4476519";"40.43726808887648";"-3.6885142239148925";"915 230 226";"915 230 171";"embnuevazelanda@telefonica.net";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
4647536;"Embajada de Omán";"";"";"";"Bus: 124.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4a9e5e47e125110VgnVCM1000000b205a0aRCRD";"CARDENAL HERRERA ORIA";"AVENIDA";"V";"138";"";"";"";"";"MADRID";"MADRID";"28034";"MIRASIERRA";"FUENCARRAL-EL PARDO";"440585";"4482311";"40.489372517911235";"-3.701082104378252";"917 364 445";"917 354 536";"oman.emb.madrid@gmail.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
33199;"Embajada de Orden de Malta";"";"";"";"Metro: Sevilla (línea 2), Antón Martín (línea 1).  Bus: 002, 52, M1, 53, 001, 10, 14, 27, 34, 37, 45, C03, 15, 20.  Bicimad: Estación 29 (calle del Marqués de Cubas, 25).  Aparcamiento: Cortes (46) plaza de las Cortes.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1fcd059cb751c010VgnVCM2000000c205a0aRCRD";"PRADO";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440830";"4474076";"40.41520561977732";"-3.6974239687412025";"914 201 857";"914 201 942";"spainembassy@orderofmalta.int";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7907;"Embajada de Pakistán";"";"";"";"Metro: Gregorio Marañón (líneas 7 y 10).  Bus: 16, 19, 51, 9, 12.  Bicimad: Estaciones 250 (calle Serrano, 113B), 139 (calle José Gutiérrez Abascal, 2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69e1f3216571c010VgnVCM1000000b205a0aRCRD";"PEDRO DE VALDIVIA";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28006";"EL VISO";"CHAMARTIN";"441648";"4476725";"40.43912685155856";"-3.688026179153966";"913 458 995 / 913 458 986";"913 458 158";"parepmadrid1@mofa.gov.pk";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
6328329;"Embajada de Palestina";"";"";"";"Metro: Pio XII (línea 9), Duque de Pastrana (línea 9).  Bus: 150, 16, 29, 107, 70.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44e4b589820a5310VgnVCM2000000c205a0aRCRD";"PIO XII";"AVENIDA";"V";"20";"";"";"";"";"MADRID";"MADRID";"28016";"NUEVA ESPAÑA";"CHAMARTIN";"442770";"4479685";"40.465869898534564";"-3.6750643949484867";"913 453 258 / 913 453 262";"913 454 287";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7908;"Embajada de Panamá";"";"";"";"Metro: Alonso Martínez (líneas 4, 5 y 10), Rubén Darío (línea 5).    Bus: 7.   Bicimad: Estación 198 (glorieta Rubén Darío, 2).  Aparcamiento: Almagro (12) calle Almagro número 11.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbf1f3216571c010VgnVCM1000000b205a0aRCRD";"CARACAS";"CALLE";"V";"23";"";"IZQUIERDA";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441137";"4475797";"40.43073323148883";"-3.6939542885166206";"915 765 001";"915 767 161";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7909;"Embajada de Paraguay";"";"";"";"Metro: Santiago Bernabeu (línea 10), Cuzco (línea 10).  Bus: 126, 147, 27, 40, 150, 5.  Bicimad: Estación 253 (calle Doctor Fleming, 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e02f3216571c010VgnVCM1000000b205a0aRCRD";"DOCTOR FLEMING";"CALLE";"V";"3";"1";"";"";"";"MADRID";"MADRID";"28036";"HISPANOAMERICA";"CHAMARTIN";"441550";"4478481";"40.45493881024835";"-3.689343217985603";"914 572 456";"914 570 924";"secretaria@embajadadelparaguay.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7906;"Embajada de Países Bajos";"";"";"";"Metro: Begoña (línea 10).  Bus: 124, 134, 135, 173, 175, 176, 178, 67, 147, 174, 66.  Bicimad: Estación 248 (calle Sinesio Delgado, 2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6d1f3216571c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"259";"36";"";"";"D";"MADRID";"MADRID";"28046";"LA PAZ";"FUENCARRAL-EL PARDO";"441744";"4480809";"40.47592404926307";"-3.6872691224974417";"913 537 500";"913 537 565";"mad@minbuza.nl";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7910;"Embajada de Perú";"";"";"";"Metro: Gregorio Marañón (líneas 7 y 10), Rubén Darío (línea 5), Iglesia (línea 1).  Bus: 16, 5, 61, 147, 40, 7.  Bicimad: Estación 125 (calle Fernández de la Hoz, 29).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1122f3216571c010VgnVCM1000000b205a0aRCRD";"ZURBANO";"CALLE";"V";"70";"BAJA";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441336";"4476607";"40.43616945348523";"-3.692959769973163";"914 314 242";"915 776 861";"lepru@embajadaperu.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
